,GradorPost,Relationship,Age,days,kidsteenHome,Income,MntTotal,NumAllPurchases,AverageCheck,NumWebVisitsMonth,ShareDealsPurchases,SumAcceptedCmp,Education,Marital_Status,Dt_Customer,Year_Birth,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,cluster
2029,PostGrad Degree,Relationship,29,1063,1,7500.0,100,6,16.7,9,66.7,0,2n Cycle,Together,2012-01-08,1985,1,0,98,5,17,17,13,14,34,4,2,1,3,0,0,0,0,0,0,0,0
2030,PostGrad Degree,Single,67,429,1,68117.0,930,23,40.4,6,8.7,2,PhD,Widow,2013-10-03,1947,0,1,80,618,44,215,0,17,36,2,11,8,4,1,0,0,0,0,0,1,3
2031,Undergrad Degree,Relationship,59,375,1,67225.0,868,20,43.4,5,15.0,0,Graduation,Married,2013-11-26,1955,0,1,4,315,35,322,46,7,143,3,7,2,11,0,0,0,0,0,0,0,3
2032,Undergrad Degree,Relationship,38,360,1,17649.0,45,6,7.5,8,50.0,0,Graduation,Married,2013-12-11,1976,1,0,70,15,1,23,0,5,1,3,3,0,3,0,0,0,0,0,0,0,2
2033,Undergrad Degree,Relationship,39,586,1,55914.0,1260,25,50.4,7,16.0,0,Graduation,Together,2013-04-29,1975,0,1,32,384,60,364,119,101,232,4,11,6,8,0,0,0,0,0,0,0,3
2034,Undergrad Degree,Relationship,30,434,1,40059.0,414,11,37.6,8,9.1,1,Graduation,Married,2013-09-28,1984,1,0,82,110,29,92,28,10,145,1,6,2,3,1,0,0,0,0,0,0,2
2035,Undergrad Degree,Relationship,64,573,1,60905.0,392,13,30.2,2,15.4,0,Graduation,Together,2013-05-12,1950,0,1,27,208,17,76,36,17,38,2,3,3,7,0,0,0,0,0,0,0,0
2036,Undergrad Degree,Relationship,37,970,2,75330.0,1109,25,44.4,6,16.0,0,Graduation,Married,2012-04-10,1977,1,1,94,555,82,257,93,61,61,4,10,3,12,0,0,0,0,0,0,0,3
2037,Undergrad Degree,Single,63,699,1,60689.0,639,18,35.5,3,22.2,0,Graduation,Single,2013-01-06,1951,0,1,23,240,90,216,63,6,24,4,4,4,10,0,0,0,0,0,0,0,3
2038,Undergrad Degree,Relationship,30,618,1,38680.0,79,5,15.8,7,20.0,0,Graduation,Married,2013-03-28,1984,1,0,97,11,0,36,15,5,12,1,2,0,3,0,0,0,0,0,0,0,0
2039,Undergrad Degree,Relationship,32,491,0,61416.0,1665,23,72.4,6,4.3,1,Graduation,Together,2013-08-02,1982,0,0,25,848,154,323,201,61,78,1,10,3,10,1,0,0,0,0,0,0,1
2040,Undergrad Degree,Single,23,669,0,49767.0,692,17,40.7,4,5.9,0,Graduation,Single,2013-02-05,1991,0,0,92,202,47,197,55,42,149,1,5,4,8,0,0,0,0,0,0,0,3
2041,Undergrad Degree,Single,44,802,3,83273.0,1392,19,73.3,7,52.6,0,Graduation,Single,2012-09-25,1970,1,2,98,433,89,650,16,102,102,10,4,6,9,0,0,0,0,0,0,0,1
2042,Undergrad Degree,Relationship,33,372,1,29009.0,44,5,8.8,6,40.0,0,Graduation,Married,2013-11-29,1981,1,0,19,6,6,15,10,5,2,2,2,0,3,0,0,0,0,0,0,0,2
2043,PostGrad Degree,Relationship,35,693,1,45057.0,50,5,10.0,5,20.0,0,Master,Married,2013-01-12,1979,1,0,80,37,0,7,3,0,3,1,2,0,3,0,0,0,0,0,0,0,0
2044,Undergrad Degree,Relationship,43,757,1,37150.0,467,13,35.9,7,61.5,0,Graduation,Married,2012-11-09,1971,1,0,80,167,37,64,49,34,116,8,4,3,6,0,0,0,0,0,0,0,0
2045,Undergrad Degree,Single,44,371,1,43020.0,223,9,24.8,6,33.3,0,Graduation,Single,2013-11-30,1970,1,0,79,45,7,99,4,25,43,3,4,1,4,0,0,0,0,0,0,0,2
2046,Undergrad Degree,Relationship,55,91,1,53154.0,158,8,19.8,4,12.5,0,Graduation,Married,2014-09-06,1959,0,1,50,129,0,21,0,1,7,1,3,1,4,0,0,0,0,0,0,0,2
2047,Undergrad Degree,Relationship,41,392,0,65308.0,1211,27,44.9,4,3.7,2,Graduation,Married,2013-11-09,1973,0,0,60,713,0,264,120,80,34,1,7,8,12,0,0,1,1,0,0,0,3
2048,Undergrad Degree,Single,44,841,1,76467.0,1575,12,131.2,6,16.7,1,Graduation,Single,2012-08-17,1970,1,0,44,676,161,426,210,44,58,2,2,5,5,0,0,0,0,0,0,1,1
2049,PostGrad Degree,Relationship,67,344,0,81044.0,1208,21,57.5,1,4.8,0,2n Cycle,Married,2013-12-27,1947,0,0,0,450,26,535,73,98,26,1,5,6,10,0,0,0,0,0,0,0,3
2050,Undergrad Degree,Relationship,63,459,2,32871.0,43,4,10.8,4,25.0,0,Graduation,Married,2013-09-03,1951,1,1,28,22,2,12,0,2,5,1,1,0,3,0,0,0,0,0,0,0,2
2051,Undergrad Degree,Single,39,440,2,55801.0,527,15,35.1,7,40.0,1,Graduation,Single,2013-09-22,1975,1,1,35,367,4,51,6,4,95,6,7,2,6,0,0,0,1,0,0,0,3
2052,Undergrad Degree,Single,55,167,1,76320.0,932,13,71.7,2,15.4,0,Graduation,Widow,2014-06-22,1959,0,1,49,526,35,214,69,53,35,2,6,3,4,0,0,0,0,0,0,0,1
2053,PostGrad Degree,Single,59,303,2,36927.0,71,6,11.8,8,33.3,0,Master,Single,2014-02-06,1955,1,1,46,51,0,16,0,0,4,2,3,0,3,0,0,0,0,0,0,0,2
2054,Undergrad Degree,Relationship,61,163,2,48794.0,54,4,13.5,4,25.0,0,Graduation,Together,2014-06-26,1953,1,1,97,25,0,11,3,0,15,1,1,0,3,0,0,0,0,0,0,0,2
2055,Undergrad Degree,Single,49,627,0,23478.0,129,6,21.5,8,16.7,0,Graduation,Single,2013-03-19,1965,0,0,51,28,6,27,12,17,39,1,3,0,3,0,0,0,0,0,0,0,0
2056,Undergrad Degree,Single,41,909,1,71128.0,1615,24,67.3,7,12.5,0,Graduation,Divorced,2012-06-10,1973,1,0,80,958,159,447,20,0,31,3,2,10,12,0,0,0,0,0,0,0,1
2057,PostGrad Degree,Single,38,503,1,70179.0,1034,23,45.0,5,13.0,0,PhD,Divorced,2013-07-21,1976,0,1,10,532,88,168,69,44,133,3,7,3,13,0,0,0,0,0,0,0,3
2058,Undergrad Degree,Relationship,64,584,1,59462.0,1088,23,47.3,7,8.7,0,Graduation,Married,2013-05-01,1950,0,1,29,724,17,143,0,8,196,2,9,2,12,0,0,0,0,0,0,0,3
2059,PostGrad Degree,Relationship,45,567,2,52247.25135379061,721,18,40.1,3,38.9,0,Master,Together,2013-05-18,1969,1,1,52,375,42,48,94,66,96,7,4,10,4,0,0,0,0,0,0,0,3
2060,Undergrad Degree,Relationship,45,344,1,38361.0,137,7,19.6,7,42.9,0,Graduation,Together,2013-12-27,1969,1,0,74,39,0,56,20,8,14,3,3,1,3,0,0,0,0,0,0,0,2
2061,PostGrad Degree,Single,33,554,1,52247.25135379061,47,6,7.8,6,33.3,0,PhD,Single,2013-05-31,1981,1,0,82,23,0,15,0,2,7,2,3,0,3,0,0,0,0,0,0,0,0
2062,PostGrad Degree,Relationship,32,407,0,70038.0,1244,16,77.8,2,6.2,0,PhD,Together,2013-10-25,1982,0,0,54,587,54,348,71,54,130,1,4,4,8,0,0,0,0,0,0,0,1
2063,Undergrad Degree,Relationship,36,370,2,42554.0,41,5,8.2,4,40.0,0,Graduation,Together,2013-12-01,1978,1,1,93,29,1,11,0,0,0,2,2,0,3,0,0,0,0,0,0,0,2
2064,Undergrad Degree,Relationship,40,728,1,67445.0,1174,27,43.5,6,18.5,0,Graduation,Married,2012-12-08,1974,0,1,63,757,80,217,29,80,11,5,9,6,12,0,0,0,0,0,0,0,3
2065,Undergrad Degree,Single,63,553,1,67046.0,993,13,76.4,2,15.4,0,Graduation,Widow,2013-06-01,1951,0,1,92,544,35,133,23,151,107,2,4,5,4,0,0,0,0,0,0,0,1
2066,Undergrad Degree,Relationship,66,545,0,42192.0,100,6,16.7,4,16.7,0,Graduation,Married,2013-06-09,1948,0,0,40,40,15,15,17,6,7,1,2,1,3,0,0,0,0,0,0,0,0
2067,PostGrad Degree,Relationship,62,768,1,77610.0,1680,15,112.0,7,13.3,0,PhD,Married,2012-10-29,1952,0,1,70,1245,33,332,21,33,16,2,4,7,4,0,0,0,0,0,0,0,1
2068,Undergrad Degree,Relationship,30,216,1,31761.0,98,7,14.0,5,28.6,0,Graduation,Married,2014-05-04,1984,1,0,96,19,1,20,16,14,28,2,3,0,4,0,0,0,0,0,0,0,2
2069,Undergrad Degree,Relationship,35,413,1,34350.0,48,4,12.0,7,25.0,0,Graduation,Together,2013-10-19,1979,1,0,81,16,3,15,2,1,11,1,1,0,3,0,0,0,0,0,0,0,2
2070,Undergrad Degree,Relationship,65,577,1,54591.0,519,16,32.4,5,18.8,0,Graduation,Together,2013-05-08,1949,0,1,63,376,4,94,12,9,24,3,6,2,8,0,0,0,0,0,0,0,3
2071,Undergrad Degree,Relationship,58,346,1,71866.0,715,19,37.6,3,5.3,0,Graduation,Married,2013-12-25,1956,0,1,85,184,178,178,103,39,33,1,6,3,10,0,0,0,0,0,0,0,3
2072,Undergrad Degree,Relationship,45,447,1,25293.0,37,4,9.2,8,25.0,0,Graduation,Married,2013-09-15,1969,1,0,51,15,0,11,0,2,9,1,1,1,2,0,0,0,0,0,0,0,2
2073,PostGrad Degree,Single,27,431,0,42000.0,653,18,36.3,5,11.1,1,PhD,Single,2013-10-01,1987,0,0,23,124,83,267,85,59,35,2,5,2,11,0,0,0,0,0,0,1,3
2074,Undergrad Degree,Relationship,31,517,0,69520.0,1455,20,72.8,5,5.0,0,Graduation,Married,2013-07-07,1983,0,0,95,627,120,414,121,80,93,1,9,6,5,0,0,0,0,0,0,0,1
2075,Undergrad Degree,Single,44,157,1,64713.0,602,17,35.4,4,11.8,1,Graduation,Divorced,2014-07-02,1970,1,0,11,180,60,241,13,54,54,2,5,5,7,0,0,0,0,0,0,1,3
2076,PostGrad Degree,Relationship,37,578,1,27889.0,26,4,6.5,6,25.0,0,Master,Married,2013-05-07,1977,1,0,42,14,0,4,0,0,8,1,1,1,2,0,0,0,0,0,0,0,0
2077,Undergrad Degree,Single,54,254,0,22123.0,102,6,17.0,5,16.7,0,Basic,Widow,2014-03-27,1960,0,0,77,3,3,24,34,7,31,1,2,1,3,0,0,0,0,0,0,0,2
2078,Undergrad Degree,Relationship,43,643,2,52247.25135379061,97,6,16.2,8,66.7,0,Graduation,Married,2013-03-03,1971,1,1,82,71,1,16,0,0,9,4,2,1,3,0,0,0,0,0,0,0,0
2079,PostGrad Degree,Relationship,60,531,1,52247.25135379061,207,9,23.0,6,22.2,0,Master,Together,2013-06-23,1954,0,1,83,161,0,22,0,0,24,2,4,1,4,0,0,0,0,0,0,0,0
2080,Undergrad Degree,Relationship,41,832,1,27803.0,176,7,25.1,8,28.6,0,Graduation,Married,2012-08-26,1973,1,0,40,8,26,46,38,9,49,2,3,0,4,0,0,0,0,0,0,0,0
2081,Undergrad Degree,Single,59,414,1,52247.25135379061,450,12,37.5,7,25.0,0,Graduation,Single,2013-10-18,1955,0,1,95,264,0,21,12,6,147,3,6,1,5,0,0,0,0,0,0,0,2
2082,Undergrad Degree,Relationship,54,878,1,51651.0,433,13,33.3,8,30.8,0,Graduation,Married,2012-07-11,1960,0,1,32,293,6,23,13,6,92,4,6,2,5,0,0,0,0,0,0,0,0
2083,Undergrad Degree,Relationship,26,692,0,68487.0,1366,29,47.1,4,3.4,0,Graduation,Married,2013-01-13,1988,0,0,48,758,12,385,33,89,89,1,9,7,13,0,0,0,0,0,0,0,3
2084,PostGrad Degree,Single,71,402,0,52247.25135379061,1564,21,74.5,1,4.8,2,Master,Widow,2013-10-30,1943,0,0,75,532,126,490,164,126,126,1,5,5,11,0,0,1,0,0,0,1,1
2085,Undergrad Degree,Relationship,45,658,1,56796.0,1001,24,41.7,7,12.5,0,Graduation,Married,2013-02-16,1969,0,1,24,656,38,161,62,47,37,3,8,9,7,0,0,0,0,0,0,0,3
2086,PostGrad Degree,Relationship,22,721,0,87000.0,961,17,56.5,2,5.9,0,2n Cycle,Married,2012-12-15,1992,0,0,61,196,25,607,67,17,49,1,4,6,7,0,0,0,0,0,0,0,3
2087,Undergrad Degree,Relationship,55,250,1,79823.0,1518,22,69.0,2,4.5,1,Graduation,Married,2014-03-31,1959,0,1,6,835,73,380,114,73,43,1,6,9,7,0,1,0,0,0,0,0,1
2088,Undergrad Degree,Single,34,605,1,30828.0,56,6,9.3,3,33.3,0,Graduation,Single,2013-04-10,1980,1,0,16,16,11,15,2,0,12,2,1,1,4,0,0,0,0,0,0,0,0
2089,PostGrad Degree,Relationship,43,543,1,34109.0,22,3,7.3,4,33.3,0,Master,Married,2013-06-11,1971,0,1,39,9,1,5,2,1,4,1,0,0,3,0,0,0,0,0,0,0,0
2090,PostGrad Degree,Single,40,462,2,53367.0,400,14,28.6,7,50.0,1,Master,Divorced,2013-08-31,1974,1,1,2,229,7,140,10,3,11,7,5,1,8,0,0,0,0,0,0,1,3
2091,Undergrad Degree,Relationship,45,411,0,22390.0,26,3,8.7,7,33.3,0,Basic,Together,2013-10-21,1969,0,0,49,0,1,4,15,1,5,1,1,0,2,0,0,0,0,0,0,0,2
2092,Undergrad Degree,Relationship,38,304,1,71322.0,350,12,29.2,2,8.3,0,Graduation,Together,2014-02-05,1976,0,1,31,121,24,124,24,15,42,1,4,1,7,0,0,0,0,0,0,0,2
2093,Undergrad Degree,Single,21,717,0,79244.0,1216,21,57.9,1,4.8,3,Graduation,Absurd,2012-12-19,1993,0,0,58,471,102,125,212,61,245,1,4,10,7,0,0,1,1,0,0,1,3
2094,PostGrad Degree,Relationship,65,880,1,49912.0,874,22,39.7,8,18.2,2,Master,Together,2012-07-09,1949,0,1,5,520,8,223,32,49,42,4,10,5,7,1,0,0,0,0,0,1,3
2095,PostGrad Degree,Relationship,64,564,2,48699.0,40,4,10.0,5,25.0,0,PhD,Married,2013-05-21,1950,1,1,90,26,1,10,2,0,1,1,1,0,3,0,0,0,0,0,0,0,0
2096,Undergrad Degree,Relationship,39,432,0,80144.0,1367,18,75.9,1,5.6,0,Graduation,Together,2013-09-30,1975,0,0,47,240,132,445,250,192,108,1,3,7,8,0,0,0,0,0,0,0,1
2097,Undergrad Degree,Single,58,557,2,54252.0,264,10,26.4,6,50.0,0,Graduation,Single,2013-05-28,1956,1,1,25,178,4,26,8,4,44,5,4,1,5,0,0,0,0,0,0,0,0
2098,PostGrad Degree,Relationship,38,798,1,81929.0,2053,18,114.1,6,11.1,3,Master,Married,2012-09-29,1976,1,0,60,1486,55,278,49,0,185,2,4,4,10,1,0,1,0,0,0,1,1
2099,Undergrad Degree,Relationship,39,737,1,76068.0,1376,9,152.9,6,11.1,2,Graduation,Married,2012-11-29,1975,0,1,67,1115,12,128,33,12,76,1,2,3,4,0,1,0,0,1,0,0,1
2100,PostGrad Degree,Relationship,38,261,2,53204.0,45,4,11.2,4,25.0,0,Master,Married,2014-03-20,1976,1,1,40,29,0,8,2,0,6,1,1,0,3,0,0,0,0,0,0,0,2
2101,PostGrad Degree,Relationship,65,198,1,67911.0,976,24,40.7,3,12.5,0,PhD,Together,2014-05-22,1949,0,1,63,529,0,356,63,28,0,3,6,7,11,0,0,0,0,0,0,0,3
2102,PostGrad Degree,Relationship,30,810,1,14796.0,51,4,12.8,9,50.0,1,2n Cycle,Married,2012-09-17,1984,1,0,1,13,3,8,7,4,16,2,1,0,3,0,0,0,0,0,0,1,0
2103,PostGrad Degree,Relationship,40,290,1,78128.0,1264,18,70.2,3,11.1,2,PhD,Married,2014-02-19,1974,0,1,89,934,24,230,16,24,36,2,8,4,6,0,1,1,0,0,0,0,1
2104,Undergrad Degree,Relationship,42,646,0,14188.0,75,6,12.5,6,16.7,0,Basic,Married,2013-02-28,1972,0,0,40,2,7,11,16,12,27,1,2,0,4,0,0,0,0,0,0,0,0
2105,Undergrad Degree,Relationship,28,768,1,20425.0,57,5,11.4,7,40.0,0,Basic,Married,2012-10-29,1986,1,0,5,4,12,5,3,16,17,2,2,0,3,0,0,0,0,0,0,0,0
2106,PostGrad Degree,Relationship,52,426,1,58646.0,140,7,20.0,4,14.3,0,Master,Married,2013-10-06,1962,0,1,3,62,1,44,6,5,22,1,2,1,4,0,0,0,0,0,0,0,2
2107,Undergrad Degree,Single,44,721,1,72967.0,497,17,29.2,5,11.8,2,Graduation,Divorced,2012-12-15,1970,0,1,1,158,35,179,0,0,125,2,7,2,8,1,0,0,0,0,0,1,3
2108,PostGrad Degree,Relationship,65,487,1,48150.0,266,10,26.6,7,30.0,0,Master,Married,2013-08-06,1949,0,1,24,173,2,39,3,2,47,3,5,1,4,0,0,0,0,0,0,0,2
2109,Undergrad Degree,Single,53,810,0,82332.0,2006,20,100.3,2,5.0,2,Graduation,Single,2012-09-17,1961,0,0,89,830,59,968,51,79,19,1,5,3,12,0,0,1,0,0,0,1,1
2110,Undergrad Degree,Single,59,668,2,58275.0,615,17,36.2,7,35.3,0,Graduation,Widow,2013-02-06,1955,1,1,48,189,10,253,56,43,64,6,8,2,7,0,0,0,0,0,0,0,3
2111,PostGrad Degree,Relationship,33,715,0,44953.0,1021,23,44.4,6,4.3,1,PhD,Together,2012-12-21,1981,0,0,31,728,17,133,11,8,124,1,7,3,13,1,0,0,0,0,0,0,3
2112,Undergrad Degree,Relationship,61,204,2,34587.0,22,4,5.5,4,50.0,0,Graduation,Together,2014-05-16,1953,1,1,68,7,2,9,2,0,2,2,1,0,3,0,0,0,0,0,0,0,2
2113,PostGrad Degree,Relationship,40,694,1,43018.0,133,6,22.2,5,16.7,0,Master,Together,2013-01-11,1974,0,1,46,35,4,17,7,6,64,1,2,2,2,0,0,0,0,0,0,0,0
2114,PostGrad Degree,Relationship,60,500,1,45736.0,437,14,31.2,7,35.7,0,Master,Married,2013-07-24,1954,0,1,92,188,3,180,20,3,43,5,7,1,6,0,0,0,0,0,0,0,3
2115,PostGrad Degree,Relationship,45,603,1,66476.0,1013,24,42.2,4,8.3,0,Master,Together,2013-04-12,1969,0,1,80,742,28,152,25,9,57,2,6,8,10,0,0,0,0,0,0,0,3
2116,PostGrad Degree,Relationship,33,467,1,27733.0,57,5,11.4,7,40.0,0,2n Cycle,Married,2013-08-26,1981,1,0,16,0,7,5,26,2,17,2,2,0,3,0,0,0,0,0,0,0,2
2117,PostGrad Degree,Relationship,62,319,1,69805.0,1038,25,41.5,2,8.0,0,PhD,Together,2014-01-21,1952,0,1,50,750,71,174,13,10,20,2,6,8,11,0,0,0,0,0,0,0,3
2118,PostGrad Degree,Single,52,428,0,72217.0,1573,21,74.9,2,4.8,0,Master,Single,2013-10-04,1962,0,0,93,816,42,450,55,56,154,1,3,10,8,0,0,0,0,0,0,0,1
2119,Undergrad Degree,Single,43,779,1,25818.0,28,3,9.3,7,33.3,0,Graduation,Divorced,2012-10-18,1971,1,0,51,5,2,8,2,2,9,1,0,1,2,0,0,0,0,0,0,0,0
2120,PostGrad Degree,Relationship,38,727,1,37509.0,123,7,17.6,7,28.6,0,Master,Together,2012-12-09,1976,1,0,24,37,5,56,12,8,5,2,3,0,4,0,0,0,0,0,0,0,0
2121,PostGrad Degree,Relationship,38,424,2,25176.0,13,3,4.3,7,33.3,0,2n Cycle,Together,2013-10-08,1976,1,1,79,4,0,4,0,0,5,1,1,0,2,0,0,0,0,0,0,0,2
2122,Undergrad Degree,Relationship,34,828,1,43586.0,132,7,18.9,8,42.9,0,Graduation,Married,2012-08-30,1980,0,1,26,99,2,11,4,0,16,3,3,0,4,0,0,0,0,0,0,0,0
2123,PostGrad Degree,Relationship,58,1003,1,53230.0,732,19,38.5,5,21.1,0,2n Cycle,Married,2012-03-08,1956,0,1,86,176,72,98,136,21,229,4,5,2,12,0,0,0,0,0,0,0,3
2124,Undergrad Degree,Relationship,57,169,2,50116.0,66,5,13.2,5,40.0,1,Graduation,Together,2014-06-20,1957,1,1,68,54,0,10,0,0,2,2,1,0,4,0,1,0,0,0,0,0,2
2125,Undergrad Degree,Relationship,42,605,0,84906.0,1631,23,70.9,2,4.3,3,Graduation,Together,2013-04-10,1972,0,0,98,997,15,414,99,30,76,1,5,6,12,0,1,1,0,1,0,0,1
2126,Undergrad Degree,Relationship,48,666,1,61286.0,608,16,38.0,5,12.5,0,Graduation,Married,2013-02-08,1966,0,1,34,356,0,107,19,9,117,2,7,1,8,0,0,0,0,0,0,0,3
2127,PostGrad Degree,Relationship,28,616,0,82333.0,1822,17,107.2,2,5.9,2,PhD,Married,2013-03-30,1986,0,0,60,1311,0,359,46,89,17,1,4,3,10,0,0,1,0,0,0,1,1
2128,PostGrad Degree,Relationship,49,1002,0,65220.0,1282,19,67.5,6,21.1,1,PhD,Together,2012-03-09,1965,0,0,3,890,63,292,0,25,12,4,8,4,7,0,0,0,0,0,0,1,1
2129,Undergrad Degree,Relationship,40,635,3,33590.0,8,3,2.7,7,33.3,0,Graduation,Together,2013-03-11,1974,2,1,65,4,0,2,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0
2130,Undergrad Degree,Single,38,593,1,30992.0,43,4,10.8,7,25.0,0,Graduation,Divorced,2013-04-22,1976,1,0,83,17,0,14,7,3,2,1,1,0,3,0,0,0,0,0,0,0,0
2131,PostGrad Degree,Single,38,398,0,72309.0,1931,19,101.6,3,5.3,2,Master,Single,2013-11-03,1976,0,0,64,960,0,883,50,38,0,1,5,6,8,0,0,0,1,0,0,1,1
2133,Undergrad Degree,Relationship,34,844,1,16005.0,103,5,20.6,8,60.0,0,Basic,Married,2012-08-14,1980,1,0,69,1,3,2,20,30,47,3,2,1,2,0,0,0,0,0,0,0,0
2134,PostGrad Degree,Single,57,66,0,65487.0,1169,14,83.5,2,21.4,0,Master,Absurd,2014-10-01,1957,0,0,48,240,67,500,199,0,163,3,3,5,6,0,0,0,0,0,0,0,1
2135,Undergrad Degree,Relationship,49,185,1,58692.0,395,14,28.2,7,7.1,0,Graduation,Married,2014-06-04,1965,0,1,21,301,11,61,4,7,11,1,8,2,4,0,0,0,0,0,0,0,2
2136,Undergrad Degree,Single,45,664,2,40590.0,258,10,25.8,6,50.0,1,Graduation,Widow,2013-02-10,1969,1,1,30,154,0,50,6,11,37,5,3,4,3,1,0,0,0,0,0,0,0
2137,Undergrad Degree,Single,44,31,1,20587.0,25,4,6.2,7,25.0,0,Graduation,Single,2014-11-05,1970,1,0,39,2,3,6,4,1,9,1,1,1,2,0,0,0,0,0,0,0,2
2138,PostGrad Degree,Single,60,337,1,62637.0,185,9,20.6,2,11.1,0,Master,Divorced,2014-01-03,1954,0,1,76,104,12,48,4,12,5,1,2,2,5,0,0,0,0,0,0,0,2
2139,PostGrad Degree,Single,48,911,2,29435.0,180,7,25.7,9,57.1,1,Master,Divorced,2012-06-08,1966,1,1,11,70,3,37,4,2,64,4,3,2,2,0,0,0,0,0,0,1,0
2140,Undergrad Degree,Single,40,310,1,19346.0,22,4,5.5,8,25.0,0,Graduation,Divorced,2014-01-30,1974,1,0,26,2,0,9,3,6,2,1,1,0,3,0,0,0,0,0,0,0,2
2141,Undergrad Degree,Relationship,43,317,2,35788.0,44,5,8.8,6,40.0,0,Graduation,Married,2014-01-23,1971,1,1,34,23,2,11,3,1,4,2,2,0,3,0,0,0,0,0,0,0,2
2142,Undergrad Degree,Single,46,703,2,36997.0,94,7,13.4,5,71.4,0,Graduation,Divorced,2013-01-02,1968,1,1,72,43,4,12,8,0,27,5,2,1,4,0,0,0,0,0,0,0,0
2143,Undergrad Degree,Relationship,57,281,0,23539.0,81,6,13.5,6,16.7,0,Graduation,Married,2014-02-28,1957,0,0,13,4,24,11,16,1,25,1,2,0,4,0,0,0,0,0,0,0,2
2144,Undergrad Degree,Single,41,323,1,65333.0,798,21,38.0,6,33.3,2,Graduation,Single,2014-01-17,1973,0,1,58,654,7,92,0,15,30,7,9,4,8,0,1,1,0,0,0,0,3
2145,Undergrad Degree,Single,57,378,0,78499.0,1334,18,74.1,4,5.6,2,Graduation,Single,2013-11-23,1957,0,0,12,912,72,170,47,36,97,1,11,3,4,0,0,1,0,0,0,1,1
2146,PostGrad Degree,Relationship,43,256,1,29732.0,38,4,9.5,9,25.0,0,PhD,Together,2014-03-25,1971,1,0,23,25,0,8,0,1,4,1,2,0,2,0,0,0,0,0,0,0,2
2147,PostGrad Degree,Relationship,54,257,3,41275.0,61,7,8.7,5,57.1,0,Master,Together,2014-03-24,1960,1,2,33,24,4,22,0,2,9,4,3,1,3,0,0,0,0,0,0,0,2
2148,PostGrad Degree,Relationship,41,547,2,63516.0,300,12,25.0,5,33.3,0,PhD,Together,2013-06-07,1973,1,1,30,141,11,114,15,14,5,4,4,1,7,0,0,0,0,0,0,0,0
2149,PostGrad Degree,Relationship,52,361,1,42769.0,88,6,14.7,4,33.3,0,PhD,Married,2013-12-10,1962,0,1,15,71,0,13,3,1,0,2,1,1,4,0,0,0,0,0,0,0,2
2150,PostGrad Degree,Relationship,56,356,2,49572.0,54,5,10.8,7,40.0,0,Master,Married,2013-12-15,1958,1,1,25,35,1,16,0,1,1,2,2,0,3,0,0,0,0,0,0,0,2
2151,Undergrad Degree,Relationship,42,810,0,69209.0,1782,14,127.3,4,14.3,1,Graduation,Married,2012-09-17,1972,0,0,4,496,32,849,229,48,128,2,5,3,6,0,0,0,1,0,0,0,1
2152,Undergrad Degree,Relationship,38,312,1,17148.0,68,7,9.7,8,57.1,0,Graduation,Married,2014-01-28,1976,1,0,80,9,9,11,13,10,16,4,3,1,3,0,0,0,0,0,0,0,2
2153,Undergrad Degree,Single,45,664,2,40590.0,258,10,25.8,6,50.0,1,Graduation,Widow,2013-02-10,1969,1,1,30,154,0,50,6,11,37,5,3,4,3,1,0,0,0,0,0,0,0
2154,PostGrad Degree,Relationship,38,527,1,30560.0,31,4,7.8,7,25.0,0,Master,Together,2013-06-27,1976,1,0,6,9,1,5,4,5,7,1,1,0,3,0,0,0,0,0,0,0,0
2155,PostGrad Degree,Relationship,31,1,1,32146.0,66,6,11.0,6,33.3,0,2n Cycle,Married,2014-12-05,1983,1,0,16,26,3,23,4,7,3,2,2,0,4,0,0,0,0,0,0,0,2
2156,PostGrad Degree,Single,50,221,2,41713.0,174,8,21.8,6,62.5,0,2n Cycle,Divorced,2014-04-29,1964,1,1,57,77,8,44,10,10,25,5,3,1,4,0,0,0,0,0,0,0,2
2157,PostGrad Degree,Relationship,39,318,1,34176.0,28,4,7.0,3,25.0,0,Master,Together,2014-01-22,1975,0,1,9,11,2,7,4,2,2,1,1,0,3,0,0,0,0,0,0,0,2
2158,PostGrad Degree,Relationship,59,3,1,58482.0,731,20,36.6,6,10.0,1,PhD,Married,2014-12-03,1955,0,1,59,576,7,115,19,7,7,2,7,4,9,0,1,0,0,0,0,0,3
2159,Undergrad Degree,Single,49,315,1,59686.0,274,11,24.9,4,9.1,0,Graduation,Single,2014-01-25,1965,0,1,78,89,15,89,34,42,5,1,4,1,6,0,0,0,0,0,0,0,2
2160,PostGrad Degree,Relationship,50,756,1,60896.0,1701,23,74.0,6,13.0,1,PhD,Married,2012-11-10,1964,0,1,90,1013,30,399,60,46,153,3,9,10,4,0,0,0,0,0,0,1,1
2161,Undergrad Degree,Relationship,34,247,1,62994.0,312,12,26.0,6,8.3,0,Graduation,Together,2014-04-03,1980,1,0,74,224,12,48,4,12,12,1,6,2,4,0,0,0,0,0,0,0,2
